DATAFLOW,REF_AREA: Reference area,FREQ: Frequency of observation,MEASURE: Measure,UNIT_MEASURE: Unit of measure,DURATION: Duration,HEAT_STRESS: Heat stress thresholds,RET_PERIOD: Return periods,HURRICANE_WIND_SCALE: Hurricane wind scale thresholds,TIME_PERIOD: Time period,OBS_VALUE,OBS_STATUS: Observation status,UNIT_MULT: Unit multiplier,DECIMALS: Decimals
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),SEN: Senegal,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_25: 25 years,_Z: Not applicable,2002,0.031383089,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),SEN: Senegal,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_25: 25 years,_Z: Not applicable,2003,0.031383089,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),SEN: Senegal,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_25: 25 years,_Z: Not applicable,2004,0.031383089,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),SEN: Senegal,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_25: 25 years,_Z: Not applicable,2005,0.031383089,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),SEN: Senegal,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_25: 25 years,_Z: Not applicable,2006,0.031383089,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),SEN: Senegal,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_25: 25 years,_Z: Not applicable,2007,0.031383089,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),SEN: Senegal,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_25: 25 years,_Z: Not applicable,2008,0.031383089,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),SEN: Senegal,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_25: 25 years,_Z: Not applicable,2009,0.031383089,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),SEN: Senegal,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_25: 25 years,_Z: Not applicable,2010,0.031383089,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),SEN: Senegal,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_25: 25 years,_Z: Not applicable,2011,0.031383089,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),SEN: Senegal,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_25: 25 years,_Z: Not applicable,2012,0.031383089,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),SEN: Senegal,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_25: 25 years,_Z: Not applicable,2013,0.031383089,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),SEN: Senegal,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_25: 25 years,_Z: Not applicable,2014,0.031383089,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),SEN: Senegal,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_25: 25 years,_Z: Not applicable,2015,0.031383089,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),SEN: Senegal,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_25: 25 years,_Z: Not applicable,2016,0.031383089,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),SEN: Senegal,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_25: 25 years,_Z: Not applicable,2017,0.031383089,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),SEN: Senegal,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_25: 25 years,_Z: Not applicable,2018,0.031383089,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),SEN: Senegal,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_25: 25 years,_Z: Not applicable,2019,0.031383089,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),SEN: Senegal,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_25: 25 years,_Z: Not applicable,2020,0.031383089,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),BHR: Bahrain,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_100: 100 years,_Z: Not applicable,2000,10.29272311,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),BHR: Bahrain,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_100: 100 years,_Z: Not applicable,2001,10.29272311,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),BHR: Bahrain,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_100: 100 years,_Z: Not applicable,2002,10.29272311,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),BHR: Bahrain,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_100: 100 years,_Z: Not applicable,2003,10.29272311,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),BHR: Bahrain,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_100: 100 years,_Z: Not applicable,2004,10.29272311,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),BHR: Bahrain,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_100: 100 years,_Z: Not applicable,2005,10.29272311,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),BHR: Bahrain,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_100: 100 years,_Z: Not applicable,2006,10.29272311,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),BHR: Bahrain,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_100: 100 years,_Z: Not applicable,2007,10.29272311,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),BHR: Bahrain,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_100: 100 years,_Z: Not applicable,2008,10.29272311,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),BHR: Bahrain,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_100: 100 years,_Z: Not applicable,2009,10.29272311,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),BHR: Bahrain,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_100: 100 years,_Z: Not applicable,2010,10.29272311,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),BHR: Bahrain,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_100: 100 years,_Z: Not applicable,2011,10.29272311,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),BHR: Bahrain,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_100: 100 years,_Z: Not applicable,2012,10.29272311,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),BHR: Bahrain,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_100: 100 years,_Z: Not applicable,2013,10.29272311,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),BHR: Bahrain,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_100: 100 years,_Z: Not applicable,2014,10.29272311,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),BHR: Bahrain,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_100: 100 years,_Z: Not applicable,2015,10.29272311,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),BHR: Bahrain,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_100: 100 years,_Z: Not applicable,2016,10.29272311,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),BHR: Bahrain,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_100: 100 years,_Z: Not applicable,2017,10.29272311,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),BHR: Bahrain,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_100: 100 years,_Z: Not applicable,2018,10.29272311,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),BHR: Bahrain,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_100: 100 years,_Z: Not applicable,2019,10.29272311,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),BHR: Bahrain,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_100: 100 years,_Z: Not applicable,2020,10.29272311,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),SLE: Sierra Leone,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_10: 10 years,_Z: Not applicable,2000,0.104247095,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),SLE: Sierra Leone,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_10: 10 years,_Z: Not applicable,2001,0.104247095,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),SLE: Sierra Leone,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_10: 10 years,_Z: Not applicable,2002,0.104247095,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),SLE: Sierra Leone,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_10: 10 years,_Z: Not applicable,2003,0.104247095,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),SLE: Sierra Leone,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_10: 10 years,_Z: Not applicable,2004,0.104247095,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),SLE: Sierra Leone,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_10: 10 years,_Z: Not applicable,2005,0.104247095,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),SLE: Sierra Leone,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_10: 10 years,_Z: Not applicable,2006,0.104247095,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),SLE: Sierra Leone,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_10: 10 years,_Z: Not applicable,2007,0.104247095,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),SLE: Sierra Leone,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_10: 10 years,_Z: Not applicable,2008,0.104247095,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),SLE: Sierra Leone,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_10: 10 years,_Z: Not applicable,2009,0.104247095,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),SLE: Sierra Leone,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_10: 10 years,_Z: Not applicable,2010,0.104247095,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),SLE: Sierra Leone,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_10: 10 years,_Z: Not applicable,2011,0.104247095,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),SLE: Sierra Leone,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_10: 10 years,_Z: Not applicable,2012,0.104247095,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),SLE: Sierra Leone,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_10: 10 years,_Z: Not applicable,2013,0.104247095,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),SLE: Sierra Leone,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_10: 10 years,_Z: Not applicable,2014,0.104247095,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),SLE: Sierra Leone,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_10: 10 years,_Z: Not applicable,2015,0.104247095,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),SLE: Sierra Leone,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_10: 10 years,_Z: Not applicable,2016,0.104247095,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),SLE: Sierra Leone,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_10: 10 years,_Z: Not applicable,2017,0.104247095,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),SLE: Sierra Leone,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_10: 10 years,_Z: Not applicable,2018,0.104247095,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),SLE: Sierra Leone,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_10: 10 years,_Z: Not applicable,2019,0.104247095,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),SLE: Sierra Leone,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_10: 10 years,_Z: Not applicable,2020,0.104247095,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),URY: Uruguay,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_100: 100 years,_Z: Not applicable,2000,0.379842871,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),URY: Uruguay,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_100: 100 years,_Z: Not applicable,2001,0.379842871,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),URY: Uruguay,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_100: 100 years,_Z: Not applicable,2002,0.379842871,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),URY: Uruguay,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_100: 100 years,_Z: Not applicable,2003,0.379842871,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),URY: Uruguay,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_100: 100 years,_Z: Not applicable,2004,0.379842871,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),URY: Uruguay,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_100: 100 years,_Z: Not applicable,2005,0.379842871,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),URY: Uruguay,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_100: 100 years,_Z: Not applicable,2006,0.379842871,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),URY: Uruguay,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_100: 100 years,_Z: Not applicable,2007,0.379842871,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),URY: Uruguay,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_100: 100 years,_Z: Not applicable,2008,0.379842871,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),URY: Uruguay,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_100: 100 years,_Z: Not applicable,2009,0.379842871,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),URY: Uruguay,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_100: 100 years,_Z: Not applicable,2010,0.379842871,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),URY: Uruguay,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_100: 100 years,_Z: Not applicable,2011,0.379842871,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),URY: Uruguay,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_100: 100 years,_Z: Not applicable,2012,0.379842871,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),URY: Uruguay,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_100: 100 years,_Z: Not applicable,2013,0.379842871,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),URY: Uruguay,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_100: 100 years,_Z: Not applicable,2014,0.379842871,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),URY: Uruguay,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_100: 100 years,_Z: Not applicable,2015,0.379842871,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),URY: Uruguay,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_100: 100 years,_Z: Not applicable,2016,0.379842871,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),URY: Uruguay,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_100: 100 years,_Z: Not applicable,2017,0.379842871,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),URY: Uruguay,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_100: 100 years,_Z: Not applicable,2018,0.379842871,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),URY: Uruguay,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_100: 100 years,_Z: Not applicable,2019,0.379842871,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),URY: Uruguay,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_100: 100 years,_Z: Not applicable,2020,0.379842871,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),MNP: Northern Mariana Islands,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_25: 25 years,_Z: Not applicable,2000,1.093727047,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),MNP: Northern Mariana Islands,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_25: 25 years,_Z: Not applicable,2001,1.093727047,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),MNP: Northern Mariana Islands,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_25: 25 years,_Z: Not applicable,2002,1.093727047,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),MNP: Northern Mariana Islands,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_25: 25 years,_Z: Not applicable,2003,1.093727047,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),MNP: Northern Mariana Islands,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_25: 25 years,_Z: Not applicable,2004,1.093727047,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),MNP: Northern Mariana Islands,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_25: 25 years,_Z: Not applicable,2005,1.093727047,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),MNP: Northern Mariana Islands,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_25: 25 years,_Z: Not applicable,2006,1.093727047,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),MNP: Northern Mariana Islands,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_25: 25 years,_Z: Not applicable,2007,1.093727047,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),MNP: Northern Mariana Islands,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_25: 25 years,_Z: Not applicable,2008,1.093727047,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),MNP: Northern Mariana Islands,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_25: 25 years,_Z: Not applicable,2009,1.093727047,,0: Units,2: Two
